1600181707.313:10947736,56207:"/bin/bash",read,stdin,0
1600181718.386:10947756,56207:"/bin/bash",read,stdin,0
1600181718.486:10947758,56207:"/bin/bash",read,stdin,0
1600181718.606:10947760,56207:"/bin/bash",read,stdin,0
1600181718.738:10947762,56207:"/bin/bash",read,stdin,0
1600181718.838:10947768,56207:"/bin/bash",read,stdin,0
1600181719.6:10947770,56207:"/bin/bash",read,stdin,0
1600181719.94:10947772,56207:"/bin/bash",read,stdin,0
1600181719.222:10947828,56207:"/bin/bash",read,stdin,0
1600181720.746:10947830,56207:"/bin/bash",read,stdin,0
1600181720.746:10947832,56207:"/bin/bash",read,stdin,0
1600181720.746:10947834,56207:"/bin/bash",read,stdin,0
1600181720.746:10947836,56207:"/bin/bash",read,stdin,0
1600181720.746:10947838,56207:"/bin/bash",read,stdin,0
1600181720.746:10947840,56207:"/bin/bash",read,stdin,0
1600181720.750:10947842,56207:"/bin/bash",read,stdin,0
1600181720.750:10947844,56207:"/bin/bash",read,stdin,0
1600181720.750:10947846,56207:"/bin/bash",read,stdin,0
1600181720.750:10947848,56207:"/bin/bash",read,stdin,0
1600181720.750:10947850,56207:"/bin/bash",read,stdin,0
1600181720.750:10947852,56207:"/bin/bash",read,stdin,0
1600181720.750:10947854,56207:"/bin/bash",read,stdin,0
1600181720.750:10947856,56207:"/bin/bash",read,stdin,0
1600181720.750:10947858,56207:"/bin/bash",read,stdin,0
1600181720.750:10947860,56207:"/bin/bash",read,stdin,0
1600181720.750:10947862,56207:"/bin/bash",read,stdin,0
1600181720.750:10947864,56207:"/bin/bash",read,stdin,0
1600181720.750:10947866,56207:"/bin/bash",read,stdin,0
1600181720.750:10947868,56207:"/bin/bash",read,stdin,0
1600181720.750:10947870,56207:"/bin/bash",read,stdin,0
1600181720.750:10947872,56207:"/bin/bash",read,stdin,0
1600181720.750:10947874,56207:"/bin/bash",read,stdin,0
1600181720.754:10947885,56207:"/bin/bash",read,stdin,0
1600181721.390:10947895,56207:"/bin/bash",read,stdin,0
1600181722.394:10947949,56207:"/bin/bash",read,stdin,0
1600181722.578:10947956,2010:"/usr/bin/sudo",execve,0,"/usr/bin/sudo"
1600181722.578:10947961,2010:"/usr/bin/sudo",open,0xc93bd,"/etc/ld.so.cache"
1600181722.578:10947963,2010:"/usr/bin/sudo",open,0xe09b9,"/lib/x86_64-linux-gnu/libaudit.so.1"
1600181722.578:10947964,2010:"/usr/bin/sudo",read,0xe09b9,"/lib/x86_64-linux-gnu/libaudit.so.1"
1600181722.578:10947967,2010:"/usr/bin/sudo",open,0xe0a61,"/lib/x86_64-linux-gnu/libselinux.so.1"
1600181722.578:10947968,2010:"/usr/bin/sudo",read,0xe0a61,"/lib/x86_64-linux-gnu/libselinux.so.1"
1600181722.578:10947971,2010:"/usr/bin/sudo",open,0xe09bf,"/lib/x86_64-linux-gnu/libutil.so.1"
1600181722.578:10947972,2010:"/usr/bin/sudo",read,0xe09bf,"/lib/x86_64-linux-gnu/libutil.so.1"
1600181722.578:10947974,2010:"/usr/bin/sudo",open,0x1407,"/usr/lib/sudo/libsudo_util.so.0"
1600181722.578:10947975,2010:"/usr/bin/sudo",read,0x1407,"/usr/lib/sudo/libsudo_util.so.0"
1600181722.578:10947978,2010:"/usr/bin/sudo",open,0xe09c2,"/lib/x86_64-linux-gnu/libc.so.6"
1600181722.578:10947979,2010:"/usr/bin/sudo",read,0xe09c2,"/lib/x86_64-linux-gnu/libc.so.6"
1600181722.578:10947982,2010:"/usr/bin/sudo",open,0xe0a44,"/lib/x86_64-linux-gnu/libpcre.so.3"
1600181722.578:10947983,2010:"/usr/bin/sudo",read,0xe0a44,"/lib/x86_64-linux-gnu/libpcre.so.3"
1600181722.578:10947986,2010:"/usr/bin/sudo",open,0xe0804,"/lib/x86_64-linux-gnu/libdl.so.2"
1600181722.578:10947987,2010:"/usr/bin/sudo",read,0xe0804,"/lib/x86_64-linux-gnu/libdl.so.2"
1600181722.578:10947990,2010:"/usr/bin/sudo",open,0xe09cc,"/lib/x86_64-linux-gnu/libpthread.so.0"
1600181722.578:10947991,2010:"/usr/bin/sudo",read,0xe09cc,"/lib/x86_64-linux-gnu/libpthread.so.0"
1600181722.578:10947993,2010:"/usr/bin/sudo",open,0xf00000e5,"/proc/filesystems"
1600181722.578:10947994,2010:"/usr/bin/sudo",read,0xf00000e5,"/proc/filesystems"
1600181722.578:10947995,2010:"/usr/bin/sudo",read,0xf00000e5,"/proc/filesystems"
1600181722.578:10947997,2010:"/usr/bin/sudo",open,0xd49,"/usr/lib/locale/locale-archive"
1600181722.578:10947999,2010:"/usr/bin/sudo",open,0xac131,"/etc/localtime"
1600181722.578:10948000,2010:"/usr/bin/sudo",read,0xac131,"/etc/localtime"
1600181722.578:10948001,2010:"/usr/bin/sudo",read,0xac131,"/etc/localtime"
1600181722.578:10948003,2010:"/usr/bin/sudo",open,0xd,"/dev/tty"
1600181722.578:10948007,2010:"/usr/bin/sudo",open,0xbf4c4,"/etc/nsswitch.conf"
1600181722.578:10948008,2010:"/usr/bin/sudo",read,0xbf4c4,"/etc/nsswitch.conf"
1600181722.578:10948009,2010:"/usr/bin/sudo",read,0xbf4c4,"/etc/nsswitch.conf"
1600181722.578:10948012,2010:"/usr/bin/sudo",open,0xc93bd,"/etc/ld.so.cache"
1600181722.578:10948014,2010:"/usr/bin/sudo",open,0xe0aa9,"/lib/x86_64-linux-gnu/libnss_compat.so.2"
1600181722.578:10948015,2010:"/usr/bin/sudo",read,0xe0aa9,"/lib/x86_64-linux-gnu/libnss_compat.so.2"
1600181722.582:10948018,2010:"/usr/bin/sudo",open,0xe09d3,"/lib/x86_64-linux-gnu/libnsl.so.1"
1600181722.582:10948019,2010:"/usr/bin/sudo",read,0xe09d3,"/lib/x86_64-linux-gnu/libnsl.so.1"
1600181722.582:10948022,2010:"/usr/bin/sudo",open,0xc93bd,"/etc/ld.so.cache"
1600181722.582:10948024,2010:"/usr/bin/sudo",open,0xe6617,"/lib/x86_64-linux-gnu/libnss_nis.so.2"
1600181722.582:10948025,2010:"/usr/bin/sudo",read,0xe6617,"/lib/x86_64-linux-gnu/libnss_nis.so.2"
1600181722.582:10948028,2010:"/usr/bin/sudo",open,0xe0a81,"/lib/x86_64-linux-gnu/libnss_files.so.2"
1600181722.582:10948029,2010:"/usr/bin/sudo",read,0xe0a81,"/lib/x86_64-linux-gnu/libnss_files.so.2"
1600181722.582:10948031,2010:"/usr/bin/sudo",open,0xc93cb,"/etc/passwd"
1600181722.582:10948033,2010:"/usr/bin/sudo",open,0x280a8f,"/proc/sys/kernel/ngroups_max"
1600181722.582:10948034,2010:"/usr/bin/sudo",read,0x280a8f,"/proc/sys/kernel/ngroups_max"
1600181722.582:10948036,2010:"/usr/bin/sudo",open,0x2cb08e,"/proc/2010/stat"
1600181722.582:10948037,2010:"/usr/bin/sudo",read,0x2cb08e,"/proc/2010/stat"
1600181722.582:10948038,2010:"/usr/bin/sudo",read,0x2cb08e,"/proc/2010/stat"
1600181722.582:10948041,2010:"/usr/bin/sudo",open,0x1401,"/usr/lib/sudo/sudoers.so"
1600181722.582:10948042,2010:"/usr/bin/sudo",read,0x1401,"/usr/lib/sudo/sudoers.so"
1600181722.582:10948046,2010:"/usr/bin/sudo",open,0xc93bd,"/etc/ld.so.cache"
1600181722.582:10948048,2010:"/usr/bin/sudo",open,0xe0a37,"/lib/x86_64-linux-gnu/libpam.so.0"
1600181722.582:10948049,2010:"/usr/bin/sudo",read,0xe0a37,"/lib/x86_64-linux-gnu/libpam.so.0"
1600181722.582:10948051,2010:"/usr/bin/sudo",open,0xc93cb,"/etc/passwd"
1600181722.582:10948052,2010:"/usr/bin/sudo",open,0xbf91e,"/etc/default/nss"
1600181722.582:10948053,2010:"/usr/bin/sudo",read,0xbf91e,"/etc/default/nss"
1600181722.582:10948054,2010:"/usr/bin/sudo",read,0xbf91e,"/etc/default/nss"
1600181722.582:10948056,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.582:10948057,2010:"/usr/bin/sudo",open,0xbf4b0,"/usr/share/locale/locale.alias"
1600181722.582:10948058,2010:"/usr/bin/sudo",read,0xbf4b0,"/usr/share/locale/locale.alias"
1600181722.582:10948059,2010:"/usr/bin/sudo",read,0xbf4b0,"/usr/share/locale/locale.alias"
1600181722.582:10948065,2010:"/usr/bin/sudo",open,0xc93cb,"/etc/passwd"
1600181722.582:10948069,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.582:10948071,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.582:10948073,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.582:10948075,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.582:10948077,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.582:10948079,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.582:10948081,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.582:10948083,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.582:10948085,2010:"/usr/bin/sudo",open,0xbf4c4,"/etc/nsswitch.conf"
1600181722.582:10948086,2010:"/usr/bin/sudo",read,0xbf4c4,"/etc/nsswitch.conf"
1600181722.582:10948087,2010:"/usr/bin/sudo",read,0xbf4c4,"/etc/nsswitch.conf"
1600181722.582:10948089,2010:"/usr/bin/sudo",open,0xbf4dc,"/etc/sudoers"
1600181722.582:10948090,2010:"/usr/bin/sudo",read,0xbf4dc,"/etc/sudoers"
1600181722.582:10948091,2010:"/usr/bin/sudo",read,0xbf4dc,"/etc/sudoers"
1600181722.582:10948092,2010:"/usr/bin/sudo",read,0xbf4dc,"/etc/sudoers"
1600181722.582:10948093,2010:"/usr/bin/sudo",open,0xbf476,"/etc/sudoers.d"
1600181722.582:10948095,2010:"/usr/bin/sudo",open,0xbfea8,"/etc/sudoers.d/README"
1600181722.714:10948096,2010:"/usr/bin/sudo",read,0xbfea8,"/etc/sudoers.d/README"
1600181722.714:10948101,2010:"/usr/bin/sudo",read,0xbfea8,"/etc/sudoers.d/README"
1600181722.714:10948102,2010:"/usr/bin/sudo",read,0xbfea8,"/etc/sudoers.d/README"
1600181722.714:10948103,2010:"/usr/bin/sudo",read,0xbfea8,"/etc/sudoers.d/README"
1600181722.714:10948105,2010:"/usr/bin/sudo",read,0xbf4dc,"/etc/sudoers"
1600181722.714:10948106,2010:"/usr/bin/sudo",open,0xc93cb,"/etc/passwd"
1600181722.714:10948110,2010:"/usr/bin/sudo",open,0xbf49f,"/etc/host.conf"
1600181722.714:10948111,2010:"/usr/bin/sudo",read,0xbf49f,"/etc/host.conf"
1600181722.714:10948112,2010:"/usr/bin/sudo",read,0xbf49f,"/etc/host.conf"
1600181722.714:10948114,2010:"/usr/bin/sudo",open,0x303,"/etc/resolv.conf"
1600181722.714:10948115,2010:"/usr/bin/sudo",read,0x303,"/etc/resolv.conf"
1600181722.714:10948116,2010:"/usr/bin/sudo",read,0x303,"/etc/resolv.conf"
1600181722.714:10948118,2010:"/usr/bin/sudo",open,0xbf4a1,"/etc/hosts"
1600181722.714:10948119,2010:"/usr/bin/sudo",read,0xbf4a1,"/etc/hosts"
1600181722.714:10948120,2010:"/usr/bin/sudo",read,0xbf4a1,"/etc/hosts"
1600181722.714:10948122,2010:"/usr/bin/sudo",open,0x280a8f,"/proc/sys/kernel/ngroups_max"
1600181722.714:10948123,2010:"/usr/bin/sudo",read,0x280a8f,"/proc/sys/kernel/ngroups_max"
1600181722.714:10948125,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.714:10948127,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.714:10948129,2010:"/usr/bin/sudo",open,0xbfb45,"/etc/pam.d/sudo"
1600181722.714:10948130,2010:"/usr/bin/sudo",read,0xbfb45,"/etc/pam.d/sudo"
1600181722.714:10948131,2010:"/usr/bin/sudo",open,0xe0a8b,"/lib/x86_64-linux-gnu/security/pam_env.so"
1600181722.714:10948132,2010:"/usr/bin/sudo",read,0xe0a8b,"/lib/x86_64-linux-gnu/security/pam_env.so"
1600181722.714:10948134,2010:"/usr/bin/sudo",open,0xc0a10,"/etc/pam.d/common-auth"
1600181722.714:10948135,2010:"/usr/bin/sudo",read,0xc0a10,"/etc/pam.d/common-auth"
1600181722.714:10948136,2010:"/usr/bin/sudo",open,0xe0ab0,"/lib/x86_64-linux-gnu/security/pam_unix.so"
1600181722.714:10948140,2010:"/usr/bin/sudo",open,0xc93bd,"/etc/ld.so.cache"
1600181722.714:10948142,2010:"/usr/bin/sudo",open,0xe09eb,"/lib/x86_64-linux-gnu/libcrypt.so.1"
1600181722.718:10948145,2010:"/usr/bin/sudo",open,0xe0a89,"/lib/x86_64-linux-gnu/security/pam_deny.so"
1600181722.718:10948148,2010:"/usr/bin/sudo",open,0xe0a9f,"/lib/x86_64-linux-gnu/security/pam_permit.so"
1600181722.718:10948151,2010:"/usr/bin/sudo",read,0xc0a10,"/etc/pam.d/common-auth"
1600181722.718:10948153,2010:"/usr/bin/sudo",open,0xbf563,"/etc/pam.d/common-account"
1600181722.718:10948154,2010:"/usr/bin/sudo",read,0xbf563,"/etc/pam.d/common-account"
1600181722.718:10948155,2010:"/usr/bin/sudo",read,0xbf563,"/etc/pam.d/common-account"
1600181722.718:10948157,2010:"/usr/bin/sudo",open,0xbf612,"/etc/pam.d/common-session-noninteractive"
1600181722.718:10948158,2010:"/usr/bin/sudo",read,0xbf612,"/etc/pam.d/common-session-noninteractive"
1600181722.718:10948159,2010:"/usr/bin/sudo",open,0xe0aaf,"/lib/x86_64-linux-gnu/security/pam_umask.so"
1600181722.718:10948162,2010:"/usr/bin/sudo",read,0xbf612,"/etc/pam.d/common-session-noninteractive"
1600181722.718:10948164,2010:"/usr/bin/sudo",read,0xbfb45,"/etc/pam.d/sudo"
1600181722.718:10948166,2010:"/usr/bin/sudo",open,0xbfb3d,"/etc/pam.d/other"
1600181722.718:10948167,2010:"/usr/bin/sudo",read,0xbfb3d,"/etc/pam.d/other"
1600181722.718:10948168,2010:"/usr/bin/sudo",open,0xc0a10,"/etc/pam.d/common-auth"
1600181722.718:10948169,2010:"/usr/bin/sudo",read,0xc0a10,"/etc/pam.d/common-auth"
1600181722.718:10948170,2010:"/usr/bin/sudo",read,0xc0a10,"/etc/pam.d/common-auth"
1600181722.718:10948172,2010:"/usr/bin/sudo",open,0xbf563,"/etc/pam.d/common-account"
1600181722.718:10948173,2010:"/usr/bin/sudo",read,0xbf563,"/etc/pam.d/common-account"
1600181722.718:10948174,2010:"/usr/bin/sudo",read,0xbf563,"/etc/pam.d/common-account"
1600181722.718:10948176,2010:"/usr/bin/sudo",open,0xbf60d,"/etc/pam.d/common-password"
1600181722.718:10948177,2010:"/usr/bin/sudo",read,0xbf60d,"/etc/pam.d/common-password"
1600181722.718:10948178,2010:"/usr/bin/sudo",open,0xe0a91,"/lib/x86_64-linux-gnu/security/pam_gnome_keyring.so"
1600181722.718:10948181,2010:"/usr/bin/sudo",read,0xbf60d,"/etc/pam.d/common-password"
1600181722.718:10948183,2010:"/usr/bin/sudo",open,0xbf60e,"/etc/pam.d/common-session"
1600181722.718:10948184,2010:"/usr/bin/sudo",read,0xbf60e,"/etc/pam.d/common-session"
1600181722.718:10948185,2010:"/usr/bin/sudo",open,0xe09e1,"/lib/x86_64-linux-gnu/security/pam_systemd.so"
1600181722.718:10948189,2010:"/usr/bin/sudo",open,0xc93bd,"/etc/ld.so.cache"
1600181722.718:10948191,2010:"/usr/bin/sudo",open,0xe661a,"/lib/x86_64-linux-gnu/librt.so.1"
1600181722.842:10948195,2010:"/usr/bin/sudo",open,0xe0a39,"/lib/x86_64-linux-gnu/libpam_misc.so.0"
1600181722.842:10948198,2010:"/usr/bin/sudo",read,0xbf60e,"/etc/pam.d/common-session"
1600181722.842:10948200,2010:"/usr/bin/sudo",read,0xbfb3d,"/etc/pam.d/other"
1600181722.842:10948202,2010:"/usr/bin/sudo",open,0x12c,"/var/run/sudo/ts/"
1600181722.842:10948203,2010:"/usr/bin/sudo",open,0xf00000bb,"/proc/stat"
1600181722.842:10948204,2010:"/usr/bin/sudo",read,0xf00000bb,"/proc/stat"
1600181722.842:10948205,2010:"/usr/bin/sudo",read,0xf00000bb,"/proc/stat"
1600181722.842:10948206,2010:"/usr/bin/sudo",read,0xf00000bb,"/proc/stat"
1600181722.842:10948207,2010:"/usr/bin/sudo",read,0xf00000bb,"/proc/stat"
1600181722.842:10948209,2010:"/usr/bin/sudo",read,0x12c,"/var/run/sudo/ts/"
1600181722.842:10948210,2010:"/usr/bin/sudo",read,0x12c,"/var/run/sudo/ts/"
1600181722.842:10948211,2010:"/usr/bin/sudo",read,0x12c,"/var/run/sudo/ts/"
1600181722.842:10948212,2010:"/usr/bin/sudo",read,0x12c,"/var/run/sudo/ts/"
1600181722.842:10948219,2010:"/usr/bin/sudo",open,0xc93cb,"/etc/passwd"
1600181722.842:10948220,2010:"/usr/bin/sudo",open,0xbfe67,"/etc/group"
1600181722.842:10948221,2010:"/usr/bin/sudo",open,0xc93cb,"/etc/passwd"
1600181722.842:10948225,2010:"/usr/bin/sudo",open,0xc93cb,"/etc/passwd"
1600181722.842:10948227,2010:"/usr/bin/sudo",read,0xbf4a1,"/etc/hosts"
1600181722.842:10948230,2010:"/usr/bin/sudo",open,0xbfcbf,"/etc/security/pam_env.conf"
1600181722.842:10948231,2010:"/usr/bin/sudo",read,0xbfcbf,"/etc/security/pam_env.conf"
